tweetid,created,date,hour,weekday,text,tweet_text_raw,retweets,favorites,source.r,hashtag,num.emojis,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment_confidence,sentiment
20906,2017-10-16 23:46:50,2017-10-16,23,Monday,"I keep seeing people say that ""women need to protect themselves"" as if we already fucking don't. Almost every woman<e2><80><a6> https://t.co/3ZGQ4helV9","I keep seeing people say that ""women need to protect themselves"" as if we already fucking don't. Almost every woman<e2><80><a6> https://t.co/3ZGQ4helV9",1.0,8.0,WEB,#metoo,0.0,0.8598893284797668,0.13053150475025177,0.009579145349562168,-0.8503101831302047,0.8598893284797668,Negative
17142,2017-10-16 23:26:33,2017-10-16,23,Monday,The latest The markxevans Daily! https://t.co/jdtVzjgtQS #kirkuk #metoo,The latest The markxevans Daily! https://t.co/jdtVzjgtQS #kirkuk #metoo,0.0,0.0,Unknown,#metoo,0.0,0.01625431701540947,0.8949066400527954,0.088839091360569,0.07258477434515953,0.8949066400527954,Neutral
15471,2017-10-16 19:16:09,2017-10-16,19,Monday,"The alliance of upstanding men, women, millennials + elders will dilute the patriarchal abuse we all suffer from<e2><80><a6> https://t.co/kFz5EWnlS7","The alliance of upstanding men, women, millennials + elders will dilute the patriarchal abuse we all suffer from<e2><80><a6> https://t.co/kFz5EWnlS7",0.0,2.0,ANDROID,#metoo,0.0,0.09954516589641571,0.7179966568946838,0.18245814740657806,0.08291298151016235,0.7179966568946838,Neutral
14789,2017-10-16 20:15:12,2017-10-16,20,Monday,Every girl's had that asshole boss #metoo #NoMeansNo,Every girl's had that asshole boss #metoo #NoMeansNo,0.0,0.0,IPHONE,#metoo,0.0,0.7347272634506226,0.2434956282377243,0.021777112036943436,-0.7129501514136791,0.7347272634506226,Negative
11622,2017-10-16 20:24:12,2017-10-16,20,Monday,"#MeToo and I was just a kid, *******, but I'll never forget it. <ed><a0><bd><ed><b8><96>","#MeToo and I was just a kid, *******, but I'll never forget it. <ed><a0><bd><ed><b8><96>",0.0,0.0,WEB,#metoo,1.0,0.5407121777534485,0.32570162415504456,0.13358625769615173,-0.40712592005729675,0.5407121777534485,Negative
23688,2017-10-16 19:22:12,2017-10-16,19,Monday,"#MeToo You don<e2><80><99>t understand the pain you<e2><80><99>ve left me,it still haunts me everyday! The first time I was 7,now 16 &amp; it<e2><80><a6> https://t.co/eeXavKjOPT","#MeToo You don<e2><80><99>t understand the pain you<e2><80><99>ve left me,it still haunts me everyday! The first time I was 7,now 16 &amp; it<e2><80><a6> https://t.co/eeXavKjOPT",94.0,539.0,IPHONE,#metoo,0.0,0.907921314239502,0.08244363218545914,0.009635073132812977,-0.898286241106689,0.907921314239502,Negative
26388,2017-10-16 21:52:32,2017-10-16,21,Monday,"10 yrs in the USAF (98-08), as a woman, the greatest traumas I experienced: consistent and persistent sexual harassment &amp; assault. 

#MeToo","10 yrs in the USAF (98-08), as a woman, the greatest traumas I experienced: consistent and persistent sexual harassment &amp; assault. #MeToo",0.0,0.0,ANDROID,#metoo,0.0,0.8739851117134094,0.1125040054321289,0.013510906137526035,-0.8604742055758834,0.8739851117134094,Negative
23757,2017-10-16 23:07:21,2017-10-16,23,Monday,posting this here because she deleted her status before i could send the comment since too many people disagreed wi<e2><80><a6> https://t.co/CZ74KNTz6b,posting this here because she deleted her status before i could send the comment since too many people disagreed wi<e2><80><a6> https://t.co/CZ74KNTz6b,9.0,39.0,WEB,#metoo,0.0,0.7075543403625488,0.28403440117836,0.008411274291574955,-0.6991430660709739,0.7075543403625488,Negative
22294,2017-10-16 20:13:34,2017-10-16,20,Monday,#MeToo And seen people harass my daughter.,#MeToo And seen people harass my daughter.,0.0,0.0,IPHONE,#metoo,0.0,0.8870344758033752,0.1053486242890358,0.007616880815476179,-0.8794175949878991,0.8870344758033752,Negative
24305,2017-10-16 22:40:50,2017-10-16,22,Monday,"#metoo trending, and so it should. I just wish there was this much effort put in to the gun control problem in America. NOW is the time too.","#metoo trending, and so it should. I just wish there was this much effort put in to the gun control problem in America. NOW is the time too.",0.0,0.0,WEB,#metoo,0.0,0.23481374979019165,0.4710821509361267,0.29410412907600403,0.05929037928581238,0.4710821509361267,Neutral
18941,2017-10-16 20:56:19,2017-10-16,20,Monday,How about instead of #metoo all the women who destroyed men's lives by lying about sexual assault said #imacunt,How about instead of #metoo all the women who destroyed men's lives by lying about sexual assault said #imacunt,0.0,0.0,ANDROID,#metoo,0.0,0.8905789256095886,0.10388076305389404,0.005540234502404928,-0.8850386911071837,0.8905789256095886,Negative
3120,2017-10-16 23:46:39,2017-10-16,23,Monday,"""For those who understand, no explanation is necessary; for those who don't understand, no explanation is possible<e2><80><9d> #MeToo","""For those who understand, no explanation is necessary; for those who don't understand, no explanation is possible<e2><80><9d> #MeToo",1.0,3.0,ANDROID,#metoo,0.0,0.3572796583175659,0.5691171288490295,0.07360323518514633,-0.2836764231324196,0.5691171288490295,Neutral
987,2017-10-16 22:45:37,2017-10-16,22,Monday,"@Alyssa_Milano #metoo 1st time &amp; 6 yrs by neighborhood boy who mimicked the act, but had no real clue. 1st of many<e2><80><a6> https://t.co/mcRoBbT9zk","@Alyssa_Milano #metoo 1st time &amp; 6 yrs by neighborhood boy who mimicked the act, but had no real clue. 1st of many<e2><80><a6> https://t.co/mcRoBbT9zk",0.0,0.0,Unknown,#metoo,0.0,0.6493204236030579,0.3325123190879822,0.018167292699217796,-0.6311531309038401,0.6493204236030579,Negative
7027,2017-10-16 20:51:02,2017-10-16,20,Monday,@avnawards @AVNMediaNetwork Hold on hold on. #MeToo Can I be a trophy girl? DJ,@avnawards @AVNMediaNetwork Hold on hold on. #MeToo Can I be a trophy girl? DJ,0.0,0.0,WEB,#metoo,0.0,0.05776920169591904,0.8385646939277649,0.10366612672805786,0.045896925032138824,0.8385646939277649,Neutral
19985,2017-10-16 23:45:56,2017-10-16,23,Monday,"#MeToo, in my mid 50's now. Assaulted daily for 5 years as a small child in foster care, STILL hurts and affects me to this day!","#MeToo, in my mid 50's now. Assaulted daily for 5 years as a small child in foster care, STILL hurts and affects me to this day!",1.0,1.0,ANDROID,#metoo,0.0,0.9189983606338501,0.07298929244279861,0.00801228266209364,-0.9109860779717565,0.9189983606338501,Negative
12297,2017-10-16 22:01:27,2017-10-16,22,Monday,"#MeToo is just more instant jelly initiated by the cream of the snowflake class. Weak, wrongly emotional mind colonisers.","#MeToo is just more instant jelly initiated by the cream of the snowflake class. Weak, wrongly emotional mind colonisers.",0.0,0.0,ANDROID,#metoo,0.0,0.9001557230949402,0.09141504019498825,0.008429331704974174,-0.891726391389966,0.9001557230949402,Negative
21641,2017-10-16 19:05:40,2017-10-16,19,Monday,"If you're a man who's stomach is in knots &amp; palms are sweaty reading these tweets, good. Sweat. It's your turn to feel afraid. #MeToo","If you're a man who's stomach is in knots &amp; palms are sweaty reading these tweets, good. Sweat. It's your turn to feel afraid. #MeToo",0.0,1.0,ANDROID,#metoo,0.0,0.8197294473648071,0.15021398663520813,0.030056500807404518,-0.7896729465574026,0.8197294473648071,Negative
21318,2017-10-16 20:44:57,2017-10-16,20,Monday,"If you'd like to share your #MeToo story, email help@purdueexponent.org.","If you'd like to share your #MeToo story, email help@purdueexponent.org.",4.0,3.0,Unknown,#metoo,0.0,0.022159449756145477,0.8515268564224243,0.1263137310743332,0.10415428131818771,0.8515268564224243,Neutral
10858,2017-10-16 22:01:18,2017-10-16,22,Monday,"never have I shared this before, but #MeToo","never have I shared this before, but #MeToo",0.0,5.0,IPHONE,#metoo,0.0,0.08505036681890488,0.7182822227478027,0.19666747748851776,0.11161711066961288,0.7182822227478027,Neutral
21516,2017-10-16 19:21:10,2017-10-16,19,Monday,The number of us that can honestly say #MeToo should be a real kick in the pants to everyone.  #RespectWomen... https://t.co/4BiS0j4xDo,The number of us that can honestly say #MeToo should be a real kick in the pants to everyone. #RespectWomen... https://t.co/4BiS0j4xDo,0.0,0.0,Unknown,#metoo,0.0,0.5011799335479736,0.42676833271980286,0.07205174118280411,-0.4291281923651695,0.5011799335479736,Negative
4467,2017-10-16 19:45:32,2017-10-16,19,Monday,"#metoo for ourselves, our daughters, our granddaughters, generations past and present!","#metoo for ourselves, our daughters, our granddaughters, generations past and present!",1.0,0.0,IPHONE,#metoo,0.0,0.1649755984544754,0.6850422620773315,0.14998221397399902,-0.01499338448047638,0.6850422620773315,Neutral
13005,2017-10-16 19:02:16,2017-10-16,19,Monday,"If you have a pulse, then some fucking creepy<ed><a0><be><ed><b4><a1>loser has sexually harassed you #MeToo My first time I was crossing the street at 14yrs old<ed><a0><bd><ed><b8><b3><ed><a0><bd><ed><b8><a0>","If you have a pulse, then some fucking creepy<ed><a0><be><ed><b4><a1>loser has sexually harassed you #MeToo My first time I was crossing the street at 14yrs old<ed><a0><bd><ed><b8><b3><ed><a0><bd><ed><b8><a0>",0.0,1.0,IPHONE,#metoo,3.0,0.9057702422142029,0.08666930347681046,0.007560461759567261,-0.8982097804546356,0.9057702422142029,Negative
11192,2017-10-16 19:09:00,2017-10-16,19,Monday,"@UnSubtleDesi https://t.co/bqtz4USr9j

And this one too!

#MeToo",@UnSubtleDesi https://t.co/bqtz4USr9j And this one too! #MeToo,0.0,0.0,ANDROID,#metoo,0.0,0.026280775666236877,0.5636176466941833,0.4101015627384186,0.3838207870721817,0.5636176466941833,Neutral
11801,2017-10-16 23:55:59,2017-10-16,23,Monday,"#MeToo Multiple times, various circumstances, &amp; all differently horrible. It took a long time to recognize + acknowledge the lasting effects","#MeToo Multiple times, various circumstances, &amp; all differently horrible. It took a long time to recognize + acknowledge the lasting effects",0.0,0.0,Unknown,#metoo,0.0,0.8649519681930542,0.12734583020210266,0.007702265400439501,-0.8572497027926147,0.8649519681930542,Negative
11393,2017-10-16 23:12:11,2017-10-16,23,Monday,"Yep, me too. 
#metoo","Yep, me too. #metoo",0.0,2.0,IPHONE,#metoo,0.0,0.12974992394447327,0.4655534327030182,0.40469667315483093,0.27494674921035767,0.4655534327030182,Neutral
6517,2017-10-16 22:42:45,2017-10-16,22,Monday,Some men need re-educating on how 2 treat &amp; #RespectWomen period<ed><a0><bd><ed><b8><9c><ed><a0><bd><ed><b1><8c><ed><a0><bd><ed><b1><8a><ed><a0><bc><ed><bf><bd> #MeToo #StandStrong @SophiaBush @chezLysette @DebraMessing,Some men need re-educating on how 2 treat &amp; #RespectWomen period<ed><a0><bd><ed><b8><9c><ed><a0><bd><ed><b1><8c><ed><a0><bd><ed><b1><8a><ed><a0><bc><ed><bf><bd> #MeToo #StandStrong @SophiaBush @chezLysette @DebraMessing,0.0,0.0,IPHONE,#metoo,4.0,0.3701760470867157,0.5818285346031189,0.047995440661907196,-0.3221806064248085,0.5818285346031189,Neutral
7079,2017-10-16 19:40:48,2017-10-16,19,Monday,Here's where we should take the #MeToo movement next https://t.co/se7hjkTWg8,Here's where we should take the #MeToo movement next https://t.co/se7hjkTWg8,2.0,0.0,Unknown,#metoo,0.0,0.019355323165655136,0.9075995683670044,0.07304507493972778,0.05368975177407265,0.9075995683670044,Neutral
4887,2017-10-16 22:18:51,2017-10-16,22,Monday,My first job on a military base I was 16 harassed twice by two different men who were 3 times my age #MeToo,My first job on a military base I was 16 harassed twice by two different men who were 3 times my age #MeToo,0.0,2.0,IPHONE,#metoo,0.0,0.6095521450042725,0.36141887307167053,0.029028940945863724,-0.5805232040584087,0.6095521450042725,Negative
18485,2017-10-16 22:47:05,2017-10-16,22,Monday,#MeToo Floods #SocialMedia With Stories of Harassment and Assault @nytimes #weinsteinscandal  https://t.co/UGsOgEgpYi,#MeToo Floods #SocialMedia With Stories of Harassment and Assault @nytimes #weinsteinscandal https://t.co/UGsOgEgpYi,0.0,0.0,IPHONE,#metoo,0.0,0.7500279545783997,0.24087105691432953,0.009100980125367641,-0.740926974453032,0.7500279545783997,Negative
26926,2017-10-16 19:25:50,2017-10-16,19,Monday,#MeToo: Thousands of Women Reveal Experiences With Sexual Harassment and Assault https://t.co/H0FaXHYe60,#MeToo: Thousands of Women Reveal Experiences With Sexual Harassment and Assault https://t.co/H0FaXHYe60,0.0,0.0,WEB,#metoo,0.0,0.3208627700805664,0.6558706164360046,0.023266665637493134,-0.2975961044430733,0.6558706164360046,Neutral
20122,2017-10-16 21:58:01,2017-10-16,21,Monday,Why are women posting #MeToo today? Because people like Trump are able to get away with an incredible amount of... https://t.co/IIgOEvfGXt,Why are women posting #MeToo today? Because people like Trump are able to get away with an incredible amount of... https://t.co/IIgOEvfGXt,0.0,0.0,Unknown,#metoo,0.0,0.7011598348617554,0.280540406703949,0.018299762159585953,-0.6828600727021694,0.7011598348617554,Negative
11314,2017-10-16 20:22:36,2017-10-16,20,Monday,Simply posting #MeToo is not enough to stop harassment. Women need to be more supportive of one another instead of victim blaming.,Simply posting #MeToo is not enough to stop harassment. Women need to be more supportive of one another instead of victim blaming.,0.0,0.0,WEB,#metoo,0.0,0.8050932288169861,0.18251560628414154,0.012391098774969578,-0.7927021300420165,0.8050932288169861,Negative
25269,2017-10-16 19:18:48,2017-10-16,19,Monday,Was very concerned about what other people would think but I need people to know that it doesn't define me or make me who I am #metoo,Was very concerned about what other people would think but I need people to know that it doesn't define me or make me who I am #metoo,0.0,1.0,IPHONE,#metoo,0.0,0.5580140948295593,0.4168160557746887,0.02516990154981613,-0.5328441932797432,0.5580140948295593,Negative
14841,2017-10-16 22:20:07,2017-10-16,22,Monday,"@Facebook I spoke out against Sexual Assault, was banned on ur site. Please stop banning women that speak up, ban men that brigade us #metoo","@Facebook I spoke out against Sexual Assault, was banned on ur site. Please stop banning women that speak up, ban men that brigade us #metoo",0.0,0.0,Unknown,#metoo,0.0,0.8658749461174011,0.12781740725040436,0.006307615898549557,-0.8595673302188516,0.8658749461174011,Negative
20363,2017-10-16 20:44:38,2017-10-16,20,Monday,#MeToo Now if only the perpetrators would admit to their wrongdoings and MEN WOULD STOP attacking vulnerable human beings.,#MeToo Now if only the perpetrators would admit to their wrongdoings and MEN WOULD STOP attacking vulnerable human beings.,0.0,0.0,WEB,#metoo,0.0,0.8327965140342712,0.15228484570980072,0.014918572269380093,-0.8178779417648911,0.8327965140342712,Negative
7194,2017-10-16 20:52:22,2017-10-16,20,Monday,"@bethtowle The #MeToo thing emboldened me to talk about my sexual abuse publicly for the first time, transmogrifyin<e2><80><a6> https://t.co/1ZHDNQkhaL","@bethtowle The #MeToo thing emboldened me to talk about my sexual abuse publicly for the first time, transmogrifyin<e2><80><a6> https://t.co/1ZHDNQkhaL",0.0,6.0,IPHONE,#metoo,0.0,0.048717427998781204,0.5468409061431885,0.4044416844844818,0.3557242564857006,0.5468409061431885,Neutral
9342,2017-10-16 20:35:32,2017-10-16,20,Monday,#MeToo . Who is surprised by all these women coming forward? Our culture invites and accepts it. AEB who is in the<e2><80><a6> https://t.co/zfd3ZpCyqC,#MeToo . Who is surprised by all these women coming forward? Our culture invites and accepts it. AEB who is in the<e2><80><a6> https://t.co/zfd3ZpCyqC,0.0,1.0,ANDROID,#metoo,0.0,0.010233606211841106,0.35895925760269165,0.630807101726532,0.6205734955146909,0.630807101726532,Positive
15274,2017-10-16 22:46:32,2017-10-16,22,Monday,"These #MeToo posts just remind me of the time I blacked out and a frat guy took my virginity

Not really in the mood to be reminded of it",These #MeToo posts just remind me of the time I blacked out and a frat guy took my virginity Not really in the mood to be reminded of it,0.0,3.0,IPHONE,#metoo,0.0,0.8988401293754578,0.09478716552257538,0.006372733972966671,-0.8924673954024911,0.8988401293754578,Negative
11995,2017-10-16 22:47:32,2017-10-16,22,Monday,"""@Alyssa_Milano: A moment can create a movement. This is our moment. This is our movement. #MeToo https://t.co/luujewHG8N<e2><80><a6>"" #MeToo","""@Alyssa_Milano: A moment can create a movement. This is our moment. This is our movement. #MeToo https://t.co/luujewHG8N<e2><80><a6>"" #MeToo",3.0,5.0,Unknown,#metoo,0.0,0.012451219372451305,0.42564254999160767,0.5619062781333923,0.549455058760941,0.5619062781333923,Positive
